N° Euro Palets;N° Normal Palets;Products;Reference;Customer;Destination;Comment;Gross weight (kg);Price (EUR);Price BCN (EUR);Unit;Reloading/plt;Transport BCN/plt;Albarán N°;Car n.;Loading date;Loading place;Order number;Transport company;Plate number;Transport price;Arrival date;Transport cost;Invoice amount;Payment date;Open invoices;Paid invoices
;2;PEACH RED LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.09;LERIDA;GHU 008;KÓNYA;SHB 850 / WEW 302;€ 2 650;2023.09.13;;;; -   € ;   
;2;NECTARIN YELLOW LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.09;LERIDA;GHU 008;KÓNYA;SHB 850 / WEW 302;€ 2 650;2023.09.13;;;; -   € ;   
;4;NECTARIN YELLOW 1LAYER 26PZS;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.09;LERIDA;GHU 008;KÓNYA;SHB 850 / WEW 302;€ 2 650;2023.09.13;;;; -   € ;   
4;;CAPSICUM KAPIA 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3701;;€ 10,75;;CAJA;;;;;2023.09.10;FELSŐPAKONY;EX008;FER TRANS;SWR 502 / WFA 692;€ 500;2023.09.11;-€ 500;;; -   € ;   
8;;CAPSICUM CORNO WHITE I 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3701;;€ 10,75;;CAJA;;;;;2023.09.10;FELSŐPAKONY;EX008;FER TRANS;SWR 502 / WFA 692;€ 500;2023.09.11;;;; -   € ;   
;17;LEMON LOOSE 15KG;AZAFAMA;GHU;ALDI;MONDAY UP ROTTERDAM;;€ 1,06;;KG;;;AZA001-FT15/1443;;2023.09.11;HOLLANDIA;H001;HANKA;TGB 041 / WEV 626;€ 2 000;2023.09.13;-€ 2 000;;; -   € ;   
;1;CORD;CORD;CORD;;;;;;;€ 16,00; € -   ;Reloding+storage;;2023.09.11;LERIDA;H002;KÓNYA;AA DD 055 / AA ID 872;€ 2 650;2023.09.13;-€ 2 950;;; -   € ;   
9;;SPAR HU BICSKE;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE;WEDNESDAY NIGHT;;;;;;;;;2023.09.11;LERIDA;H002;KÓNYA;AA DD 055 / AA ID 872;€ 2 650;2023.09.13;;;; -   € ;   
13;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.09.11;LERIDA;H002;KÓNYA;AA DD 055 / AA ID 872;€ 2 650;2023.09.13;;;; -   € ;   
1;;PEAR LOOSE 9KG IFCO;FRUBALMED;GHU;ALDI;TUESDAY UP BARCELONA;;;€ 1,00;KG;€ 10,00; € -   ;FRU008-1295/AL23;;2023.09.11;LERIDA;H002;KÓNYA;AA DD 055 / AA ID 872;€ 2 650;2023.09.13;;;; -   € ;   
6;;CELERY 6*500GR IFCO;HISPA;GHU;ALDI;TUESDAY UP BARCELONA;;;€ 0,70;PZS;€ 10,00; € -   ;HIS007-038/012400027;1;2023.09.11;LERIDA;H002;KÓNYA;AA DD 055 / AA ID 872;€ 2 650;2023.09.13;;;; -   € ;   
1;;LEMON 10*400GR;HISPA;GHU;ALDI;TUESDAY UP BARCELONA;;;€ 0,56;PZS;€ 10,00; € -   ;HIS007-038/012400024;1;2023.09.11;LERIDA;H002;KÓNYA;AA DD 055 / AA ID 872;€ 2 650;2023.09.13;;;; -   € ;   
1;;BIO CUCUMBER DUTCH I FILM 12PZS IFCO;ECOINVER BIO;GHU;ALDI;TUESDAY UP BARCELONA;;;€ 6,00;CAJA;€ 10,00; € -   ;ECO002-EXP23-84;2;2023.09.11;LERIDA;H002;KÓNYA;AA DD 055 / AA ID 872;€ 2 650;2023.09.13;;;; -   € ;   
1;;SPAR SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;FRIDAY MORNING;;;;;€ 8,00; € 60,00 ;DG69;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;-€ 2 950;;; -   € ;   
2;;SPAR CRO 004;KOPFSALAT;KOPFSALAT;SPAR CRO 004;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;   
2;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;   
1;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;   
1;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;;;;;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;   
2;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;   
2;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;;;;;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;   
4;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;   
8;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;;;;;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;   
2;;PEACH WHITE LOOSE 7KG IFCO;FRUBALMED;GHU;ALDI;TUESDAY UP LERIDA; SERVETO ;€ 1,05;;KG;€ 0,00; € -   ;FRU009-1312/AL23;1;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;   
2;;NECTARIN YELLOW LOOSE 7KG IFCO;FRUBALMED;GHU;ALDI;TUESDAY UP LERIDA; SERVETO ;€ 1,05;;KG;€ 0,00; € -   ;FRU009-1312/AL23;1;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;   
1;;LEMON 10*400GR;HISPA;GHU;SPAR HU;WEDNESDAY UP BARCELONA;;;€ 0,56;PZS;€ 10,00; € -   ;HIS009-038/012400025;2;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;   
;;CAPSICUM PADRON 7#;KOPFSALAT;GHU;PADRON;;;;;;;;;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;   
;;BEAN 1#;KOPFSALAT;GHU;PADRON;;;;;;;;;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;
;;TOMATO CHERRY KUMATO 1#;KOPFSALAT;GHU;PADRON;;;;;;;;;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;
;1;PEACH YELLOW LOOSE ;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;
;3;NECTARIN YELLOW 1 LAYER 26PZS;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.12;LERIDA;GHU 009;KÓNYA;AA DD 056 / WFT 965;€ 2 650;2023.09.15;;;; -   € ;
4;;CAPSICUM KAPIA 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3704;;€ 10,75;;CAJA;;;;;2023.09.13;FELSŐPAKONY;EX009;FER TRANS;SWR 501 / WFA 692;€ 500;2023.09.14;-€ 500;;; -   € ;
6;;CAPSICUM CORNO WHITE I 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3704;;€ 10,75;;CAJA;;;;;2023.09.13;FELSŐPAKONY;EX009;FER TRANS;SWR 501 / WFA 692;€ 500;2023.09.14;;;; -   € ;
1;;CAPSICUM PALERMO 12*400;GHU;SK;SZLOVÁK;;;€ 1,15;;PZS;;;;;2023.09.13;FELSŐPAKONY;EX013;GAVA;RYX 852;€ 500;2023.09.14;-€ 500;;; -   € ;
2;;CAPSICUM PALERMO 12*400;GHU;CZ;CSEH;;;€ 1,15;;PZS;;;;;2023.09.13;FELSŐPAKONY;EX013;GAVA;RYX 852;€ 500;2023.09.14;;;; -   € ;
10;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.09.14;LERIDA;H003;KÓNYA;TBT 652 / AA ID 875;€ 2 650;2023.09.17;-€ 2 950;;; -   € ;
2;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.09.14;LERIDA;H003;KÓNYA;TBT 652 / AA ID 875;€ 2 650;2023.09.17;;;; -   € ;
3;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.09.14;LERIDA;H003;KÓNYA;TBT 652 / AA ID 875;€ 2 650;2023.09.17;;;; -   € ;
4;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ ;MONDAY NIGHT;;;;;;;;;2023.09.14;LERIDA;H003;KÓNYA;TBT 652 / AA ID 875;€ 2 650;2023.09.17;;;; -   € ;
5;;PEACH WHITE LOOSE 7KG IFCO;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; SERVETO ;€ 1,10;;KG;€ 0,00; € -   ;FRU010-1319/AL23;;2023.09.14;LERIDA;H003;KÓNYA;TBT 652 / AA ID 875;€ 2 650;2023.09.17;;;; -   € ;
4;;NECTARIN YELLOW LOOSE 7KG IFCO;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; SERVETO ;€ 1,05;;KG;€ 0,00; € -   ;FRU010-1319/AL23;;2023.09.14;LERIDA;H003;KÓNYA;TBT 652 / AA ID 875;€ 2 650;2023.09.17;;;; -   € ;
;4;PEAR LOOSE 9KG;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; PREMIUM ;€ 1,00;;KG;€ 0,00; € -   ;FRU010-1319/AL23;;2023.09.14;LERIDA;H003;KÓNYA;TBT 652 / AA ID 875;€ 2 650;2023.09.17;;;; -   € ;
1;;SPAR SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;MONDAY MORNING;;;;;€ 8,00; € 30,00 ;DG69;;2023.09.14;LERIDA;LOG004;KÓNYA;SOS 122 / WBG 246;€ 2 650;2023.09.18;-€ 2 950;;; -   € ;
1;;SPAR SLO;IDEAL FRUITS;IDEAL FRUITS ;SPAR SLO;MONDAY MORNING;;;;;€ 8,00; € 30,00 ;DG69;;2023.09.14;LERIDA;LOG004;KÓNYA;SOS 122 / WBG 246;€ 2 650;2023.09.18;;;; -   € ;
2;;SPAR CRO 005;KOPFSALAT;KOPFSALAT;SPAR CRO 005;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.09.14;LERIDA;LOG004;KÓNYA;SOS 122 / WBG 246;€ 2 650;2023.09.18;;;; -   € ;
4;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.09.14;LERIDA;LOG004;KÓNYA;SOS 122 / WBG 246;€ 2 650;2023.09.18;;;; -   € ;
2;;SPAR HU BICSKE 001;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 001;MONDAY NIGHT;;;;;;;;;2023.09.14;LERIDA;LOG004;KÓNYA;SOS 122 / WBG 246;€ 2 650;2023.09.18;;;; -   € ;
2;;SPAR HU ÜLLŐ 002;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 002;MONDAY NIGHT;;;;;;;;;2023.09.14;LERIDA;LOG004;KÓNYA;SOS 122 / WBG 246;€ 2 650;2023.09.18;;;; -   € ;   
11;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.09.14;LERIDA;LOG004;KÓNYA;SOS 122 / WBG 246;€ 2 650;2023.09.18;;;; -   € ;   
2,5;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.09.14;LERIDA;LOG004;KÓNYA;SOS 122 / WBG 246;€ 2 650;2023.09.18;;;; -   € ;   
4,5;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.09.14;LERIDA;LOG004;KÓNYA;SOS 122 / WBG 246;€ 2 650;2023.09.18;;;; -   € ;   
1,5;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.09.14;LERIDA;LOG004;KÓNYA;SOS 122 / WBG 246;€ 2 650;2023.09.18;;;; -   € ;   
1,5;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.09.14;LERIDA;LOG004;KÓNYA;SOS 122 / WBG 246;€ 2 650;2023.09.18;;;; -   € ;   
4;;CAPSICUM KAPIA 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3706;;€ 10,75;;CAJA;;;;;2023.09.15;FELSŐPAKONY;EX010;FER TRANS;SWR 501 / WFA 692;€ 500;2023.09.16;-€ 500;;; -   € ;   
6;;CAPSICUM CORNO WHITE I 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3706;;€ 10,75;;CAJA;;;;;2023.09.15;FELSŐPAKONY;EX010;FER TRANS;SWR 501 / WFA 692;€ 500;2023.09.16;;;; -   € ;   
;1;CORD;CORD;CORD;;;;;;;€ 12,10;;Reloding+storage;;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;-€ 2 950;;; -   € ;   
2;1;LIVIU;KOPFSALAT;KOPFSALAT;LIVIU;;;;;;;;;;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
0,5;;SPAR HU BICSKE;GLOBAL BERRY;GLOBAL BERRY;SPAR HU BICSKE;MONDAY NIGHT;;;;;;;;;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
0,5;;SPAR HU ÜLLŐ;GLOBAL BERRY;GLOBAL BERRY;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
1;;SPAR HU BICSKE;IDEAL FRUITS;IDEAL FRUITS ;SPAR HU BICSKE;MONDAY NIGHT;;;;;;;;;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
1;;SPAR HU ÜLLŐ;IDEAL FRUITS;IDEAL FRUITS ;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
1;;BIO CUCUMBER DUTCH I FILM 12PZS IFCO;TOLEDANO;GHU;ALDI;FRIDAY UP BARCELONA; JAVIER ;;€ 0,47;PZS;€ 10,00; € 45,00 ;TOL001-VT24-191;1;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
1;;BIO CUCUMBER DUTCH I FILM 12PZS IFCO;ECOINVER BIO;GHU;ALDI;FRIDAY UP BARCELONA;;;€ 6,00;CAJA;€ 10,00; € -   ;ECO003-EXP23-118;2;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
2;;LEMON 10*400GR;HISPA;GHU;SPAR HU;FRIDAY UP BARCELONA;;;€ 0,62;PZS;€ 10,00; € -   ;HIS010-038/012400043;3;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
;3;NECTARIN YELLOW 1LAYER 26PZS;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
2;;CAPSICUM CAL. TRICOLOR 10*500GR;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
;5;NECTARIN YELLOW LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
;1;POMEGRANATE;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
;1;PEACH RED LOOSE (WOOD);KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
;3;PEACH RED 1LAYER 20-22PZS;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
;2;PEAR;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2023.09.15;BARCELONA;GHU 010;KÓNYA;TBT 657 / WGB 783;€ 2 650;2023.09.17;;;; -   € ;   
2;;SPAR HU BICSKE;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE;WEDNESDAY NIGHT;;;;;;;;;2023.09.16;LERIDA;H004;KÓNYA;AA DD 053 / AA ID 869;€ 2 650;2023.09.19;-€ 2 950;;; -   € ;   
11;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.09.16;LERIDA;H004;KÓNYA;AA DD 053 / AA ID 869;€ 2 650;2023.09.19;;;; -   € ;   
3;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2023.09.16;LERIDA;H004;KÓNYA;AA DD 053 / AA ID 869;€ 2 650;2023.09.19;;;; -   € ;   
4;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.09.16;LERIDA;H004;KÓNYA;AA DD 053 / AA ID 869;€ 2 650;2023.09.19;;;; -   € ;   
2;;NECTARIN YELLOW LOOSE 7KG IFCO;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; SERVETO ;€ 1,05;;KG;€ 0,00; € -   ;FRU011-1329/AL23;;2023.09.16;LERIDA;H004;KÓNYA;AA DD 053 / AA ID 869;€ 2 650;2023.09.19;;;; -   € ;   
6;;PEACH WHITE LOOSE 7KG IFCO;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; SERVETO ;€ 1,10;;KG;€ 0,00; € -   ;FRU011-1329/AL23;;2023.09.16;LERIDA;H004;KÓNYA;AA DD 053 / AA ID 869;€ 2 650;2023.09.19;;;; -   € ;   
;4;PEAR LOOSE 9KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; PREMIUM ;€ 1,00;;KG;€ 0,00; € -   ;FRU011-1329/AL23;;2023.09.16;LERIDA;H004;KÓNYA;AA DD 053 / AA ID 869;€ 2 650;2023.09.19;;;; -   € ;   
1;;LIVIU;KOPFSALAT;KOPFSALAT;LIVIU;;;;;;;;;;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;-€ 2 950;;; -   € ;   
1;;SPAR SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;WEDNESDAY MORNING;;;;;€ 8,00; € 60,00 ;DG69;;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
2;;SPAR CRO 006;KOPFSALAT;KOPFSALAT;SPAR CRO 006;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
3;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
1;;SPAR CRO;IDEAL FRUITS;IDEAL FRUITS ;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
6;;SPAR HU BICSKE;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE;WEDNESDAY NIGHT;;;;;;;;;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
1;;LEMON 10*400GR;HISPA;GHU;SPAR HU;MONDAY UP BARCELONA;;;€ 0,62;PZS;€ 10,00; € -   ;HIS011-038/012400044;1;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
2;;CELERY 6*500GR IFCO;HISPA;GHU;ALDI;MONDAY UP BARCELONA;;;€ 0,70;PZS;€ 10,00; € -   ;HIS011-038/012400041;1;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
1;;CAPSICUM CAL. RED I G;INDASOL;GHU;ALDI;MONDAY UP BARCELONA;;;€ 8,50;CAJA;€ 10,00; € -   ;IND001-23/473;2;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
1;;CAPSICUM CAL. YELLOW I G;INDASOL;GHU;ALDI;MONDAY UP BARCELONA;;;€ 8,50;CAJA;€ 10,00; € -   ;IND001-23/473;2;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
1;;CAPSICUM CAL. GREEN I M;INDASOL;GHU;ALDI;MONDAY UP BARCELONA;;;€ 5,40;CAJA;€ 10,00; € -   ;IND001-23/473;2;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
;6;NECTARIN YELLOW LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
;1;PEACH RED LOOSE (WOOD);KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
;1;PEACH WHITE LOOSE (WOOD);KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
2;;AUBERGINE II;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.09.16;LERIDA;GHU 011;KÓNYA;AA DD 058 / WFT 962;€ 2 650;2023.09.19;;;; -   € ;   
6;;CAPSICUM KAPIA 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3801;;€ 10,75;;CAJA;;;;;2023.09.17;FELSŐPAKONY;EX014;FER TRANS;SWR 501 / WFA 692;€ 500;2023.09.18;-€ 500;;; -   € ;   
8;;CAPSICUM CORNO WHITE I 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3801;;€ 10,75;;CAJA;;;;;2023.09.17;FELSŐPAKONY;EX014;FER TRANS;SWR 501 / WFA 692;€ 500;2023.09.18;;;; -   € ;   
3;;CAPSICUM KAPIA 12*400;GHU;KOPFSALAT;TURDA;3*52# / RO1(005) / LOT-3803 / GHU-05;;€ 1,10;;PZS;;;;;2023.09.18;FELSŐPAKONY;EX015;LIVIU;BH 27 TDV / BH 57 CDL;€ 0;2023.09.18;€ 0;;; -   € ;   
4;;CAPSICUM KAPIA 12*400;GHU;KOPFSALAT;PLOIESTI;4*52# / RO1(006) / LOT-3803 / GHU-05;;€ 1,10;;PZS;;;;;2023.09.18;FELSŐPAKONY;EX015;LIVIU;BH 27 TDV / BH 57 CDL;€ 0;2023.09.18;;;; -   € ;   
2;;CAPSICUM PALERMO 12*400;GHU;SK;SZLOVÁK;;;€ 1,10;;PZS;;;;;2023.09.18;FELSŐPAKONY;EX016;GAVA;RYX 852;€ 500;2023.09.19;-€ 500;;; -   € ;   
2;;CAPSICUM PALERMO 12*400;GHU;CZ;CSEH;;;€ 1,10;;PZS;;;;;2023.09.18;FELSŐPAKONY;EX016;GAVA;RYX 852;€ 500;2023.09.19;;;; -   € ;   
2;;SPAR HU BICSKE 003;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 003;WEDNESDAY NIGHT;;;;;;;;;2023.09.18;BARCELONA;LOG005;KÓNYA;AA DD 052 / WFT 963;€ 1 425;2023.09.20;-€ 1 425;;; -   € ;   
2;;SPAR HU BICSKE 004;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 004;WEDNESDAY NIGHT;;;;;;;;;2023.09.18;BARCELONA;LOG005;KÓNYA;AA DD 052 / WFT 963;€ 1 425;2023.09.20;;;; -   € ;   
2;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2023.09.18;BARCELONA;LOG005;KÓNYA;AA DD 052 / WFT 963;€ 1 425;2023.09.20;;;; -   € ;   
3;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.09.18;BARCELONA;LOG005;KÓNYA;AA DD 052 / WFT 963;€ 1 425;2023.09.20;;;; -   € ;   
2;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2023.09.18;BARCELONA;LOG005;KÓNYA;AA DD 052 / WFT 963;€ 1 425;2023.09.20;;;; -   € ;   
3;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.09.18;BARCELONA;LOG005;KÓNYA;AA DD 052 / WFT 963;€ 1 425;2023.09.20;;;; -   € ;   
