N° Euro Palets;N° Normal Palets;Products;Reference;Customer;Destination;Comment;Gross weight (kg);Price (EUR);Price BCN (EUR);Unit;Reloading/plt;Transport BCN/plt;Albarán N°;Car n.;Loading date;Loading place;Order number;Transport company;Plate number;Transport price;Arrival date;Transport cost;Invoice amount;Payment date;Open invoices;Paid invoices
1;;SPAR SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;WEDNESDAY MORNING;;;;;€ 8,00; € 60,00 ;DG69;;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;-€ 2 950;;;;
1;;SPAR CRO 150;KOPFSALAT;KOPFSALAT;SPAR CRO 150;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR ;;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
1;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR ;;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
2;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
1;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
4;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
2;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
4;;CELLERY 6*500GR;HISPA;GHU;ALDI ;MONDAY UP BARCELONA;;;€ 0,65;PZS;€ 10,00; € -   ;HIS215-038/012302503;1;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
;2; PEACH STD ;FRUBALMED ;GHU;ALDI ;SATURDAY UP LERIDA; CASAS ;€ 0,55;;KG;€ 0,00; € -   ;FRU124-1249/AL23;2;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
;1;LEMON STD (WOOD);KOPFSALAT ;GHU;ALDI ;;;;;;;;;;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
;5;PEACH RED LOOSE ;KOPFSALAT ;GHU;ALDI ;;;;;;;;;;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
;1;NECTARIN YELLOW 1 LAYER ;KOPFSALAT;GHU;ALDI ;;;;;;;;;;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
;2;NECTARIN YELLOW LOOSE  (WOOD);KOPFSALAT;GHU;ALDI ;;;;;;;;;;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
;2;APRICOT LOOSE 5KG ;KOPFSALAT;GHU;ALDI ;;;;;;;;;;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
;1;PEAR;KOPFSALAT;GHU;ALDI ;;;;;;;;;;2023.08.19;LERIDA;GHU 306;KÓNYA;AA DD 059 / WGB 780;€ 2 650;2023.08.23;;;;;
20;;SPAR HU BICSKE;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE;WEDNESDAY NIGHT;;;;;;;;;2023.08.19;LERIDA;LOG205;KÓNYA;TBT 652 / WFT 965 ;€ 2 650;2023.08.21;-€ 2 950;;;;
13;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.08.19;LERIDA;LOG205;KÓNYA;TBT 652 / WFT 965 ;€ 2 650;2023.08.21;;;;;
9;;SPAR HU BICSKE;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE;WEDNESDAY NIGHT;;;;;;;;;2023.08.19;LERIDA;LOG206;KÓNYA;AA DD 055 / AA ID 870 ;€ 2 650;2023.08.21;-€ 2 950;;;;
24;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.08.19;LERIDA;LOG206;KÓNYA;AA DD 055 / AA ID 870 ;€ 2 650;2023.08.21;;;;;
4;;CAPSICUM KAPIA 12*400;GHU;KOPFSALAT;TURDA;4*52# / RO1(342) / LOT-3403 / GHU-05;;;;PZS;;;;;2023.08.20;FELSŐPAKONY;EX050;LIVIU;BH03NEO /BH47PAP;€ 0;2023.08.20;€ 0;;;;
3;;CAPSICUM KAPIA 12*400;GHU;KOPFSALAT;PLOIESTI;3*52# / RO1(341) / LOT-3402 / GHU-05;;;;PZS;;;;;2023.08.20;FELSŐPAKONY;EX050;LIVIU;BH03NEO /BH47PAP;€ 0;2023.08.20;;;;;
8;;CAPSICUM KAPIA 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3402;;;;;;;;;2023.08.21;FELSŐPAKONY;EX051;FER TRANS;SWR 502 / WLZ 668;€ 500;2023.08.22;-€ 500;;;;
8;;CAPSICUM CORNO WHITE I 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3402;;;;;;;;;2023.08.21;FELSŐPAKONY;EX051;FER TRANS;SWR 502 / WLZ 668;€ 500;2023.08.22;;;;;
6;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2023.08.21;LERIDA;H231;KÓNYA;TBT 657 / WFT 963;€ 2 650;2023.08.24;-€ 2 950;;;;
25;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;;;;;;2023.08.21;LERIDA;H231;KÓNYA;TBT 657 / WFT 963;€ 2 650;2023.08.24;;;;;
2;;LEMON 10*400GR;HISPA;GHU;SPAR HU;TUESDAY UP BARCELONA;;;€ 0,58;PZS;€ 10,00; € -   ;HIS217-038/012302503;;2023.08.21;LERIDA;H231;KÓNYA;TBT 657 / WFT 963;€ 2 650;2023.08.24;;;;;
4;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2023.08.22;LERIDA;GHU 308;KÓNYA;AA DD 057 / AA ID 877;€ 2 650;2023.08.25;-€ 2 950;;;;
3;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2023.08.22;LERIDA;GHU 308;KÓNYA;AA DD 057 / AA ID 877;€ 2 650;2023.08.25;;;;;
3;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;;;;;;2023.08.22;LERIDA;GHU 308;KÓNYA;AA DD 057 / AA ID 877;€ 2 650;2023.08.25;;;;;
;8;NECTARIN WHITE LOOSE A/B 32#;FRUBALMED;GHU;ALDI;TUESDAY UP LERIDA; CASBAD ;€ 0,80;;KG;€ 0,00; € -   ;FRU126-1256/AL23;1;2023.08.22;LERIDA;GHU 308;KÓNYA;AA DD 057 / AA ID 877;€ 2 650;2023.08.25;;;;;
2;;PEAR LOOSE 9KG;FRUBALMED;GHU;ALDI;TUESDAY UP LERIDA; PREMIUM ;€ 1,00;;KG;€ 0,00; € -   ;FRU126-1256/AL23;1;2023.08.22;LERIDA;GHU 308;KÓNYA;AA DD 057 / AA ID 877;€ 2 650;2023.08.25;;;;;
;4;APRICOT LOOSE 5KG;KOPFSLAT ;GHU;ALDI;;;;;;;;;;2023.08.22;LERIDA;GHU 308;KÓNYA;AA DD 057 / AA ID 877;€ 2 650;2023.08.25;;;;;
;2;NECTARIN YELLOW LOOSE (WOOD);KOPFSLAT ;GHU;ALDI;;;;;;;;;;2023.08.22;LERIDA;GHU 308;KÓNYA;AA DD 057 / AA ID 877;€ 2 650;2023.08.25;;;;;
;1;PEACH RED 1 LAYER 24PZS;KOPFSLAT ;GHU;ALDI;;;;;;;;;;2023.08.22;LERIDA;GHU 308;KÓNYA;AA DD 057 / AA ID 877;€ 2 650;2023.08.25;;;;;
13;;SPAR CRO;CASAS ROYES;CASAS ROYES;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.22;LERIDA;LOG207;KÓNYA;AA DD 056 / AA ID 876;€ 2 650;2023.08.25;-€ 2 950;;;;
3;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.22;LERIDA;LOG207;KÓNYA;AA DD 056 / AA ID 876;€ 2 650;2023.08.25;;;;;
12;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2023.08.22;LERIDA;LOG207;KÓNYA;AA DD 056 / AA ID 876;€ 2 650;2023.08.25;;;;;
5;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;;;;;;2023.08.22;LERIDA;LOG207;KÓNYA;AA DD 056 / AA ID 876;€ 2 650;2023.08.25;;;;;
8;;CAPSICUM KAPIA 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3404;;;;;;;;;2023.08.23;FELSŐPAKONY;EX052;FER TRANS;NDW 588 / WAV 968;€ 500;2023.08.24;-€ 500;;;;
8;;CAPSICUM CORNO WHITE I 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3404;;;;;;;;;2023.08.23;FELSŐPAKONY;EX052;FER TRANS;NDW 588 / WAV 968;€ 500;2023.08.24;;;;;
2;;SPAR SLO;FRUBALMED;FRUBALMED;SPAR SLO;FRIDAY MORNING;;;;;€ 18,00; € 30,00 ;DG69;;2023.08.23;BARCELONA;GHU 307;DERBY;AA FN 212 / AE AU 229;€ 2 700;2023.08.25;-€ 2 950;;;;
15;;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;DG69 SLO;FRIDAY MORNING;;;;;€ 0,00; € -   ;DG69;;2023.08.23;BARCELONA;GHU 307;DERBY;AA FN 212 / AE AU 229;€ 2 700;2023.08.25;;;;;
2;;SPAR SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;FRIDAY MORNING;;;;;€ 18,00; € 30,00 ;DG69;;2023.08.23;BARCELONA;GHU 307;DERBY;AA FN 212 / AE AU 229;€ 2 700;2023.08.25;;;;;
2;;SPAR CRO 151;KOPFSALAT;KOPFSALAT;SPAR CRO 151;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.23;BARCELONA;GHU 307;DERBY;AA FN 212 / AE AU 229;€ 2 700;2023.08.25;;;;;
1;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.23;BARCELONA;GHU 307;DERBY;AA FN 212 / AE AU 229;€ 2 700;2023.08.25;;;;;
1,5;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2023.08.23;BARCELONA;GHU 307;DERBY;AA FN 212 / AE AU 229;€ 2 700;2023.08.25;;;;;
1,5;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;;;;;;2023.08.23;BARCELONA;GHU 307;DERBY;AA FN 212 / AE AU 229;€ 2 700;2023.08.25;;;;;
;4;LEMON LOOSE;AZAFAMA;GHU;ALDI;WEDNESDAY UP BARCELONA;;;€ 1,07;KG;€ 0,00; € -   ;AZA007-FT/1392;1;2023.08.23;BARCELONA;GHU 307;DERBY;AA FN 212 / AE AU 229;€ 2 700;2023.08.25;;;;;
1;;LEMON 10*400GR;HISPA;GHU;SPAR HU;WEDNESDAY UP BARCELONA;;;€ 0,58;PZS;€ 10,00; € -   ;HIS216-038/012302511;2;2023.08.23;BARCELONA;GHU 307;DERBY;AA FN 212 / AE AU 229;€ 2 700;2023.08.25;;;;;
;1;NECTARIN YELLOW LOOSE (WOOD);KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.23;BARCELONA;GHU 307;DERBY;AA FN 212 / AE AU 229;€ 2 700;2023.08.25;;;;;
14,5;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.08.24;LERIDA;H232;KÓNYA;RAX 047 / AA GD 937;€ 2 650;2023.08.27;-€ 2 950;;;;
9,5;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.08.24;LERIDA;H232;KÓNYA;RAX 047 / AA GD 937;€ 2 650;2023.08.27;;;;;
4;;PARAGUAYO;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; CASAS ;€ 0,80;;KG;€ 0,00; € -   ;FRU127-1264/AL23;;2023.08.24;LERIDA;H232;KÓNYA;RAX 047 / AA GD 937;€ 2 650;2023.08.27;;;;;
2;;PEAR;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; CASAS ;€ 1,00;;KG;€ 0,00; € -   ;FRU127-1264/AL23;;2023.08.24;LERIDA;H232;KÓNYA;RAX 047 / AA GD 937;€ 2 650;2023.08.27;;;;;
;2;PEACH STD;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; FRESHGOLD ;€ 0,65;;KG;€ 0,00; € -   ;FRU127-1264/AL23;;2023.08.24;LERIDA;H232;KÓNYA;RAX 047 / AA GD 937;€ 2 650;2023.08.27;;;;;
2;;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;DG69 SLO;MONDAY MORNING;;;;;€ 0,00; € -   ;DG69;;2023.08.24;LERIDA;LOG208;KÓNYA;AA DD 055 / AA ID 871;€ 2 650;2023.08.28;-€ 2 950;;;;
1;;SPAR SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;MONDAY MORNING;;;;;€ 8,00; € 60,00 ;DG69;;2023.08.24;LERIDA;LOG208;KÓNYA;AA DD 055 / AA ID 871;€ 2 650;2023.08.28;;;;;
3;;SPAR CRO 152;KOPFSALAT;KOPFSALAT;SPAR CRO 152;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.24;LERIDA;LOG208;KÓNYA;AA DD 055 / AA ID 871;€ 2 650;2023.08.28;;;;;
13;;SPAR CRO ;CASAS ROYES;CASAS ROYES;SPAR CRO ;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.24;LERIDA;LOG208;KÓNYA;AA DD 055 / AA ID 871;€ 2 650;2023.08.28;;;;;
1;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.24;LERIDA;LOG208;KÓNYA;AA DD 055 / AA ID 871;€ 2 650;2023.08.28;;;;;
1;;SPAR CRO;GLOBAL BERRY;GLOBAL BERRY;SPAR CRO;MONDAY MORNING ;;;;;€ 0,00; € -   ;SPAR;;2023.08.24;LERIDA;LOG208;KÓNYA;AA DD 055 / AA ID 871;€ 2 650;2023.08.28;;;;;
11;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.08.24;LERIDA;LOG208;KÓNYA;AA DD 055 / AA ID 871;€ 2 650;2023.08.28;;;;;
1;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.08.24;LERIDA;LOG208;KÓNYA;AA DD 055 / AA ID 871;€ 2 650;2023.08.28;;;;;
11;1;LIVIU;LIVIU;;;;;;;;;;;;2023.08.25;BARCELONA;GHU 309;KÓNYA;TBT 656 / WGB 784;€ 2 650;2023.08.27;-€ 2 950;;;;
1;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.08.25;BARCELONA;GHU 309;KÓNYA;TBT 656 / WGB 784;€ 2 650;2023.08.27;;;;;
2;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.08.25;BARCELONA;GHU 309;KÓNYA;TBT 656 / WGB 784;€ 2 650;2023.08.27;;;;;
1;;LEMON 10*400GR;HISPA;GHU;SPAR HU;FRIDAY UP BARCELONA;;;€ 0,58;PZS;€ 10,00; € -   ;HIS218-038/012302521;1;2023.08.25;BARCELONA;GHU 309;KÓNYA;TBT 656 / WGB 784;€ 2 650;2023.08.27;;;;;
;1;NECTARIN YELLOW LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.25;BARCELONA;GHU 309;KÓNYA;TBT 656 / WGB 784;€ 2 650;2023.08.27;;;;;
;2;NECTARIN YELLOW LOOSE (WOOD);KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.25;BARCELONA;GHU 309;KÓNYA;TBT 656 / WGB 784;€ 2 650;2023.08.27;;;;;
;2;PEAR LIMONERA;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.25;BARCELONA;GHU 309;KÓNYA;TBT 656 / WGB 784;€ 2 650;2023.08.27;;;;;
;5;APRICOT LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.25;BARCELONA;GHU 309;KÓNYA;TBT 656 / WGB 784;€ 2 650;2023.08.27;;;;;
;;BEAN 1#;KOPFSALAT;GHU;PADRON;;;;;;;;;;2023.08.25;BARCELONA;GHU 309;KÓNYA;TBT 656 / WGB 784;€ 2 650;2023.08.27;;;;;
;2;PEACH RED 1 LAYER 26PZS;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.25;BARCELONA;GHU 309;KÓNYA;TBT 656 / WGB 784;€ 2 650;2023.08.27;;;;;
;1;PARAGUAYO LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.25;BARCELONA;GHU 309;KÓNYA;TBT 656 / WGB 784;€ 2 650;2023.08.27;;;;;
5;;CAPSICUM KAPIA 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3406;;€ 1,05;;pzs;;;;;2023.08.26;FELSŐPAKONY;EX053;FER TRANS;SWR 501 / WFA 692;€ 500;2023.08.27;-€ 500;;;;
8;;CAPSICUM CORNO WHITE I 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3406;;€ 1,05;;pzs;;;;;2023.08.26;FELSŐPAKONY;EX053;FER TRANS;SWR 501 / WFA 692;€ 500;2023.08.27;;;;;
;1;CAPSICUM CAL. RED LOOSE;GAVA POLSKA;GHU;;;;€ 1,38;;KG;;;;;2023.08.26;LENGYELORSZÁG;H234;GAVA POLSKA;EWI MF 15 / WND 56 G3;€ 0;2023.08.27;€ 0;;;;
;1;CAPSICUM CAL. GREE LOOSE;GAVA POLSKA;GHU;;;;€ 1,18;;KG;;;;;2023.08.26;LENGYELORSZÁG;H234;GAVA POLSKA;EWI MF 15 / WND 56 G3;€ 0;2023.08.27;;;;;
;1;CAPSICUM CAL. YELLOW;GAVA POLSKA;GHU;;;;€ 1,58;;KG;;;;;2023.08.26;LENGYELORSZÁG;H234;GAVA POLSKA;EWI MF 15 / WND 56 G3;€ 0;2023.08.27;;;;;
11;;SPAR HU BICSKE;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE;WEDNESDAY NIGHT;;;;;;;;;2023.08.26;LERIDA;H233;KÓNYA;TBT 652 / WEW 304;€ 2 650;2023.08.29;-€ 2 950;;;;
13;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.08.26;LERIDA;H233;KÓNYA;TBT 652 / WEW 304;€ 2 650;2023.08.29;;;;;
3;;PEAR 9KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; CASAS ;€ 1,00;;KG;€ 0,00; € -   ;FRU128-1270/AL23;;2023.08.26;LERIDA;H233;KÓNYA;TBT 652 / WEW 304;€ 2 650;2023.08.29;;;;;
1;;NECTARIN LOOSE IFCO 7KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; SERVETO ;€ 1,05;;KG;€ 0,00; € -   ;FRU128-1270/AL23;;2023.08.26;LERIDA;H233;KÓNYA;TBT 652 / WEW 304;€ 2 650;2023.08.29;;;;;
4;;PARAGAUAYO LOOSE 5KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; SERVETO ;€ 1,05;;KG;€ 0,00; € -   ;FRU128-1270/AL23;;2023.08.26;LERIDA;H233;KÓNYA;TBT 652 / WEW 304;€ 2 650;2023.08.29;;;;;
16,5;;SPAR HU BICSKE;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE;WEDNESDAY NIGHT;;;;;;;;;2023.08.26;LERIDA;LOG209;KÓNYA;AA EF 829 / WDA 627;€ 2 650;2023.08.29;-€ 2 950;;;;
16,5;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.08.26;LERIDA;LOG209;KÓNYA;AA EF 829 / WDA 627;€ 2 650;2023.08.29;;;;;
2;;SPAR SLO;CASAS ROYES;CASAS ROYES;SPAR SLO;WEDNESDAY MORNING;;;;;€ 16,00; € 40,00 ;DG69;;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;-€ 2 950;;;;
3;;SPAR SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;WEDNESDAY MORNING;;;;;€ 24,00; € 60,00 ;DG69;;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;;;;;
2;;SPAR CRO 153;KOPFSALAT;KOPFSALAT;SPAR CRO 153;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;;;;;
;1;SPAR CRO;GLOBAL BERRY;GLOBAL BERRY;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;;;;;
7;;SPAR CRO;CASAS ROYES;CASAS ROYES;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;;;;;
1;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;;;;;
1;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;;;;;
3;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;;;;;
3;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;;;;;
3;;CELERY 6*500GR IFCO;HISPA;GHU;ALDI;MONDAY UP BARCELONA;;;€ 0,65;PZS;€ 10,00; € -   ;HIS219-038/012302527;1;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;;;;;
3;;LEMON 10*400GR;HISPA;GHU;SPAR HU;MONDAY UP BARCELONA;;;€ 0,56;PZS;€ 10,00; € -   ;HIS219-038/012302522;1;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;;;;;
;;CAPSICUM PADRON 5#;KOPFSALAT;GHU;PADRON;;;;;;;;;;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;;;;;
;1;PEAR LOOSE 10KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;;;;;
;2;APRICOT LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.26;LERIDA;GHU 310;KÓNYA;AA DD 060 / WEW 303;€ 2 650;2023.08.30;;;;;
2;;CAPSICUM PALERMO 12*400;GHU;SK;SZLOVÁK;;;€ 1,15;;PZS;;;;;2023.08.27;FELSŐPAKONY;EX057;0;EWI MF 15 / WND 56 G 3;€ 0;2023.08.27;€ 0;;;;
3;;CAPSICUM PALERMO 12*400;GHU;TXEUQIA;CSEH;;;€ 1,15;;PZS;;;;;2023.08.27;FELSŐPAKONY;EX056;GAVA;RYX852;€ 500;2023.08.28;-€ 500;;;;
3;;CAPSICUM KAPIA 12*400;GHU;KOPFSALAT;TURDA;3*52# / RO1(345) / LOT-3502 / GHU-05;;€ 1,15;;PZS;;;;;2023.08.28;FELSŐPAKONY;EX055;LIVIU;BH 20 TDV / BH 57 CDL;€ 0;2023.08.28;€ 0;;;;
4;;CAPSICUM KAPIA 12*400;GHU;KOPFSALAT;PLOIESTI;4*52# / RO1(346) / LOT-3503 / GHU-05;;€ 1,15;;PZS;;;;;2023.08.28;FELSŐPAKONY;EX055;LIVIU;BH 20 TDV / BH 57 CDL;€ 0;2023.08.28;;;;;
6;;CAPSICUM KAPIA 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3502;;;;;;;;;2023.08.28;FELSŐPAKONY;EX054;FER TRANS;SWR 501 /WFA 692;€ 500;2023.08.29;-€ 500;;;;
6;;CAPSICUM CORNO WHITE I 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3502;;;;;;;;;2023.08.28;FELSŐPAKONY;EX054;FER TRANS;SWR 501 /WFA 692;€ 500;2023.08.29;;;;;
;15;LEMON LOOSE 15KG;BALCANIC FOOD;GHU;ALDI;;;€ 1,05;;KG;;;BAL001-1;;2023.08.28;GÖRÖGORSZÁG;H235;HANKA;KLI 94049 / KN 509 PC;€ 2 100;2023.08.30;-€ 2 100;;;;
2;;SPAR SLO;CASAS ROYES;CASAS ROYES;SPAR HU;FRIDAY MORNING;;;;;€ 16,00; € 60,00 ;DG69;;2023.08.29;LERIDA;LOG002;KÓNYA;AA DD 051 / WFT 962;€ 2 650;2023.09.01;-€ 2 850;;;;
