N° Euro Palets;N° Normal Palets;Products;Reference;Customer;Destination;Comment;Gross weight (kg);Price (EUR);Price BCN (EUR);Unit;Reloading/plt;Transport BCN/plt;Albarán N°;Car n.;Loading date;Loading place;Order number;Transport company;Plate number;Transport price;Arrival date;Transport cost;Invoice amount;Payment date;Open invoices;Paid invoices;;;;;;;;;;;
1;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2021.09.02;LERIDA;H005;KÓNYA;SFB 847 / WEW 303;€ 2 200;2021.09.04;-€ 2 500;;; -   € ;   ;;;;;;;;;;;
12;;SPAR HU ÜLLŐ ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ ;MONDAY NIGHT;;;;;;;;;2021.09.02;LERIDA;H005;KÓNYA;SFB 847 / WEW 303;€ 2 200;2021.09.04;;;; -   € ;   ;;;;;;;;;;;
5;;NECTARIN 10*1KG;FRUBALMED;GHU;ALDI;TUESDAY UP LERIDA;;€ 0,95;;PZS;;;FRU153-170/AL21;;2021.09.02;LERIDA;H005;KÓNYA;SFB 847 / WEW 303;€ 2 200;2021.09.04;;;; -   € ;   ;;;;;;;;;;;
1;;PEACH 10*1KG;FRUBALMED;GHU;ALDI;TUESDAY UP LERIDA;;€ 0,90;;PZS;;;FRU153-170/AL21;;2021.09.02;LERIDA;H005;KÓNYA;SFB 847 / WEW 303;€ 2 200;2021.09.04;;;; -   € ;   ;;;;;;;;;;;
;4;PEAR 9KG;FRUBALMED;GHU;ALDI;TUESDAY UP LERIDA;;€ 0,75;;KG;;;FRU153-170/AL21;;2021.09.02;LERIDA;H005;KÓNYA;SFB 847 / WEW 303;€ 2 200;2021.09.04;;;; -   € ;   ;;;;;;;;;;;
;2;NECTARIN STD;FRUBALMED;GHU;ALDI/GHUBU/GHUSZ; TUESDAY UP LERIDA ;;€ 0,60;;KG;;;FRU153-170/AL21;;2021.09.02;LERIDA;H005;KÓNYA;SFB 847 / WEW 303;€ 2 200;2021.09.04;;;; -   € ;   ;;;;;;;;;;;
;2;PEACH STD;FRUBALMED;GHU;ALDI/GHUBU/GHUSZ;TUESDAY UP LERIDA;;€ 0,60;;KG;;;FRU153-170/AL21;;2021.09.02;LERIDA;H005;KÓNYA;SFB 847 / WEW 303;€ 2 200;2021.09.04;;;; -   € ;   ;;;;;;;;;;;
2;;NECTARIN 7KG;FRUBALMED;GHU;ALDI;TUESDAY UP LERIDA;;€ 1,35;;KG;;;FRU153-170/AL21;;2021.09.02;LERIDA;H005;KÓNYA;SFB 847 / WEW 303;€ 2 200;2021.09.04;;;; -   € ;   ;;;;;;;;;;;
2;;PEACH 7KG;FRUBALMED;GHU;ALDI;TUESDAY UP LERIDA;;€ 1,20;;KG;;;FRU153-170/AL21;;2021.09.02;LERIDA;H005;KÓNYA;SFB 847 / WEW 303;€ 2 200;2021.09.04;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR SLO 001;KOPFSALAT;KOPFSALAT;SPAR SLO 001;MONDAY MORNING;;;;;€ 8,00; € 9,20 ;DG69;;2021.09.02;LERIDA;H006;KÓNYA;RCG 083 / WDA 628;€ 2 200;2021.09.06;-€ 2 500;;; -   € ;   ;;;;;;;;;;;
1;;SPAR SLO ;AGESCO;AGESCO;SPAR SLO;MONDAY MORNING;;;;;€ 8,00; € 9,20 ;DG69;;2021.09.02;LERIDA;H006;KÓNYA;RCG 083 / WDA 628;€ 2 200;2021.09.06;;;; -   € ;   ;;;;;;;;;;;
8;3;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;SPAR SLO;MONDAY MORNING;;;;;€ 88,00; € 101,60 ;DG69;;2021.09.02;LERIDA;H006;KÓNYA;RCG 083 / WDA 628;€ 2 200;2021.09.06;;;; -   € ;   ;;;;;;;;;;;
1;;DG69 SLO;GRUPO NATURAL;GRUPO NATURAL;DG69 SLO;MONDAY MORNING;;;;;€ 0,00; € -   ;DG69;;2021.09.02;LERIDA;H006;KÓNYA;RCG 083 / WDA 628;€ 2 200;2021.09.06;;;; -   € ;   ;;;;;;;;;;;
1;;DG69 SLO;DG69;DG69;DG69 SLO;SUNDAY ;;;;;€ 0,00; € -   ;DG69;;2021.09.02;LERIDA;H006;KÓNYA;RCG 083 / WDA 628;€ 2 200;2021.09.06;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR CRO 002;KOPFSALAT;KOPFSALAT;SPAR CRO 002;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.02;LERIDA;H006;KÓNYA;RCG 083 / WDA 628;€ 2 200;2021.09.06;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.02;LERIDA;H006;KÓNYA;RCG 083 / WDA 628;€ 2 200;2021.09.06;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR HU BICSKE V/2965;AGESCO;AGESCO;SPAR HU BICSKE V/2965;MONDAY NIGHT;;;;;;;;;2021.09.02;LERIDA;H006;KÓNYA;RCG 083 / WDA 628;€ 2 200;2021.09.06;;;; -   € ;   ;;;;;;;;;;;
3;;SPAR HU ÜLLŐ V/2964;AGESCO;AGESCO;SPAR HU ÜLLŐ V/2964;MONDAY NIGHT;;;;;;;;;2021.09.02;LERIDA;H006;KÓNYA;RCG 083 / WDA 628;€ 2 200;2021.09.06;;;; -   € ;   ;;;;;;;;;;;
7;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2021.09.02;LERIDA;H006;KÓNYA;RCG 083 / WDA 628;€ 2 200;2021.09.06;;;; -   € ;   ;;;;;;;;;;;
;1;LEMON;CALIFORNIA;GHU;ALDI;FRIDAY UP BARCELONA;;;€ 1,08;KG;€ 8,50; € -   ;CAL008-VSP/267/2021;;2021.09.02;LERIDA;H006;KÓNYA;RCG 083 / WDA 628;€ 2 200;2021.09.06;;;; -   € ;   ;;;;;;;;;;;
;5;APRICOT LOOSE;KOPFSALAT;GHU;ALDI/GHUBU/GHUSZ;;;;;;;;;;2021.09.03;BARCELONA;GHU 002;KÓNYA;RGV 950 / WDA 626;€ 2 200;2021.09.05;-€ 2 400;;; -   € ;   ;;;;;;;;;;;
;3;NECTARIN 1 LAYER;KOPFSALAT;GHU;ALDI/GHUBU/GHUSZ;;;;;;;;;;2021.09.03;BARCELONA;GHU 002;KÓNYA;RGV 950 / WDA 626;€ 2 200;2021.09.05;;;; -   € ;   ;;;;;;;;;;;
;3;PEACH 1 LAYER;KOPFSALAT;GHU;ALDI/GHUBU/GHUSZ;;;;;;;;;;2021.09.03;BARCELONA;GHU 002;KÓNYA;RGV 950 / WDA 626;€ 2 200;2021.09.05;;;; -   € ;   ;;;;;;;;;;;
;2;NECTARIN LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.09.03;BARCELONA;GHU 002;KÓNYA;RGV 950 / WDA 626;€ 2 200;2021.09.05;;;; -   € ;   ;;;;;;;;;;;
;1;PEAR;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.09.03;BARCELONA;GHU 002;KÓNYA;RGV 950 / WDA 626;€ 2 200;2021.09.05;;;; -   € ;   ;;;;;;;;;;;
;1;GREAP;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2021.09.03;BARCELONA;GHU 002;KÓNYA;RGV 950 / WDA 626;€ 2 200;2021.09.05;;;; -   € ;   ;;;;;;;;;;;
;1;LETTUCE ICEBERG;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2021.09.03;BARCELONA;GHU 002;KÓNYA;RGV 950 / WDA 626;€ 2 200;2021.09.05;;;; -   € ;   ;;;;;;;;;;;
;2;ORANGE;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2021.09.03;BARCELONA;GHU 002;KÓNYA;RGV 950 / WDA 626;€ 2 200;2021.09.05;;;; -   € ;   ;;;;;;;;;;;
;2;PARAGUAYO LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.09.03;BARCELONA;GHU 002;KÓNYA;RGV 950 / WDA 626;€ 2 200;2021.09.05;;;; -   € ;   ;;;;;;;;;;;
;1;POMEGRANATE;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2021.09.03;BARCELONA;GHU 002;KÓNYA;RGV 950 / WDA 626;€ 2 200;2021.09.05;;;; -   € ;   ;;;;;;;;;;;
;3;MANDARIN;AZAFAMA;GHU;GHUBU/GHUSZ;;;;€ 0,60;KG;€ 8,50; € -   ;AZA006-FT9/1459;1;2021.09.03;BARCELONA;GHU 002;KÓNYA;RGV 950 / WDA 626;€ 2 200;2021.09.05;;;; -   € ;   ;;;;;;;;;;;
;9;LA CALIFORNIA;LEMON;GHU;ALDI;FRIDAY UP BARCELONA;;€ 1,08;;KG;;;CAL009-VSP/267/2021;;2021.09.03;BARCELONA;H007;BVT;SSY 561 / WAN 720;€ 1 200;2021.09.05;-€ 1 200;;; -   € ;   ;;;;;;;;;;;
7;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2021.09.04;LERIDA;H008;KERMOR;NRF 660 / WAG 077;€ 2 400;2021.09.07;-€ 2 500;;; -   € ;   ;;;;;;;;;;;
12;;SPAR HU ÜLLŐ ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2021.09.04;LERIDA;H008;KERMOR;NRF 660 / WAG 077;€ 2 400;2021.09.07;;;; -   € ;   ;;;;;;;;;;;
;4;PEAR 9KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA;;€ 0,75;;KG;;;FRU154-171/AL21;;2021.09.04;LERIDA;H008;KERMOR;NRF 660 / WAG 077;€ 2 400;2021.09.07;;;; -   € ;   ;;;;;;;;;;;
5;;PEACH 7KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA;;€ 1,20;;KG;;;FRU154-171/AL21;;2021.09.04;LERIDA;H008;KERMOR;NRF 660 / WAG 077;€ 2 400;2021.09.07;;;; -   € ;   ;;;;;;;;;;;
;3;NECTARIN 10 KG (PLASTIC BOX);FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA;;€ 1,35;;KG;;;FRU154-171/AL21;;2021.09.04;LERIDA;H008;KERMOR;NRF 660 / WAG 077;€ 2 400;2021.09.07;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR SLO 002;KOPFSALAT;KOPFSALAT;SPAR SLO 002;WEDNESDAY MORNING;;;;;€ 33,00; € 9,20 ;DG69;;2021.09.04;LERIDA;LOG004;SERGIO;SB 88 HRM / SB 05 HRM;€ 2 400;2021.09.08;-€ 2 400;;; -   € ;   ;;;;;;;;;;;
;12;SPAR SLO;CASAS ROYES;CASAS ROYES;SPAR SLO;WEDNESDAY MORNING;;;;;€ 121,00; € 110,80 ;DG69;;2021.09.04;LERIDA;LOG004;SERGIO;SB 88 HRM / SB 05 HRM;€ 2 400;2021.09.08;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR CRO;CASAS ROYES;CASAS ROYES;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.04;LERIDA;LOG004;SERGIO;SB 88 HRM / SB 05 HRM;€ 2 400;2021.09.08;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.04;LERIDA;LOG004;SERGIO;SB 88 HRM / SB 05 HRM;€ 2 400;2021.09.08;;;; -   € ;   ;;;;;;;;;;;
4;;SPAR HU BICSKE 001;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 001;WEDNESDAY NIGHT;;;;;;;;;2021.09.04;LERIDA;LOG004;SERGIO;SB 88 HRM / SB 05 HRM;€ 2 400;2021.09.08;;;; -   € ;   ;;;;;;;;;;;
6;;SPAR HU ÜLLŐ 002;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 002;WEDNESDAY NIGHT;;;;;;;;;2021.09.04;LERIDA;LOG004;SERGIO;SB 88 HRM / SB 05 HRM;€ 2 400;2021.09.08;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2021.09.04;LERIDA;LOG004;SERGIO;SB 88 HRM / SB 05 HRM;€ 2 400;2021.09.08;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU BICSKE V/2972;AGESCO;AGESCO;SPAR HU BICSKE V/2972;WEDNESDAY NIGHT;;;;;;;;;2021.09.04;LERIDA;LOG004;SERGIO;SB 88 HRM / SB 05 HRM;€ 2 400;2021.09.08;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR HU ÜLLŐ V/2973;AGESCO;AGESCO;SPAR HU ÜLLŐ V/2973;WEDNESDAY NIGHT;;;;;;;;;2021.09.04;LERIDA;LOG004;SERGIO;SB 88 HRM / SB 05 HRM;€ 2 400;2021.09.08;;;; -   € ;   ;;;;;;;;;;;
2;;CAPSICUM CAL. RED I;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2021.09.04;ALMERIA;GHU 003;LIVIU;BH 52 CDL / CJ 39 CDL;€ 220;2021.09.07;-€ 220;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU ÜLLŐ V/2971;AGESCO;AGESCO;SPAR HU ÜLLŐ V/2971;WEDNESDAY NIGHT;;;;;;;;;2021.09.06;BARCELONA;GHU 004;KÓNYA;SFB 844 / WDA 631;€ 2 200;2021.09.08;-€ 2 400;;; -   € ;   ;;;;;;;;;;;
;5;MANDARIN;AZAFAMA;GHU;ALDI/GHUSZ;;;;;;;;AZA007-FT9/1468;1;2021.09.06;BARCELONA;GHU 004;KÓNYA;SFB 844 / WDA 631;€ 2 200;2021.09.08;;;; -   € ;   ;;;;;;;;;;;
;3;APRICOT LOOSE;KOPFSALAT;GHU;ALDI/GHUBU/GHUSZ;;;;;;;;;;2021.09.06;BARCELONA;GHU 004;KÓNYA;SFB 844 / WDA 631;€ 2 200;2021.09.08;;;; -   € ;   ;;;;;;;;;;;
;5;PEACH 1 LAYER;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.09.06;BARCELONA;GHU 004;KÓNYA;SFB 844 / WDA 631;€ 2 200;2021.09.08;;;; -   € ;   ;;;;;;;;;;;
;5;NECTARIN 1 LAYER;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.09.06;BARCELONA;GHU 004;KÓNYA;SFB 844 / WDA 631;€ 2 200;2021.09.08;;;; -   € ;   ;;;;;;;;;;;
1;;KV LOGISTIC;KV LOGISTIC;KV LOGISTIC;HERNÁD;BELFÖLDI FUVAR;;;;;;;;;2021.09.06;FELSŐPAKONY;BEL001;GAVA;RYX 852-Józsi bácsi vitte;€ 0;2021.09.06;;;;;;;;;;;;;;;;
1;;SPAR SLO 003;KOPFSALAT;KOPFSALAT;SPAR SLO 003;FRIDAY MORNING;;;;;€ 8,00; € 60,00 ;DG69;;2021.09.07;LERIDA;GHU 005;KÓNYA;SFB 843 / WDA 625;€ 2 200;2021.09.10;-€ 2 500;;; -   € ;   ;;;;;;;;;;;
1;;SPAR CRO 003;KOPFSALAT;KOPFSALAT;SPAR CRO 003;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.07;LERIDA;GHU 005;KÓNYA;SFB 843 / WDA 625;€ 2 200;2021.09.10;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR CRO;CASAS ROYES;CASAS ROYES;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.07;LERIDA;GHU 005;KÓNYA;SFB 843 / WDA 625;€ 2 200;2021.09.10;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.07;LERIDA;GHU 005;KÓNYA;SFB 843 / WDA 625;€ 2 200;2021.09.10;;;; -   € ;   ;;;;;;;;;;;
1,5;;SPAR HU BICSKE V/2979;AGESCO;AGESCO;SPAR HU BICSKE V/2979;SATURDAY NIGHT;;;;;;;;;2021.09.07;LERIDA;GHU 005;KÓNYA;SFB 843 / WDA 625;€ 2 200;2021.09.10;;;; -   € ;   ;;;;;;;;;;;
2,5;;SPAR HU ÜLLŐ V/2978;AGESCO;AGESCO;SPAR HU BICSKE V/2978;SATURDAY NIGHT;;;;;;;;;2021.09.07;LERIDA;GHU 005;KÓNYA;SFB 843 / WDA 625;€ 2 200;2021.09.10;;;; -   € ;   ;;;;;;;;;;;
7;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2021.09.07;LERIDA;GHU 005;KÓNYA;SFB 843 / WDA 625;€ 2 200;2021.09.10;;;; -   € ;   ;;;;;;;;;;;
11;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;;;;;;2021.09.07;LERIDA;GHU 005;KÓNYA;SFB 843 / WDA 625;€ 2 200;2021.09.10;;;; -   € ;   ;;;;;;;;;;;
;2;NECTARIN 1 LAYER;KOPFSALAT;GHU;ALDI/GHUBU/GHUSZ;;;;;;;;;;2021.09.07;LERIDA;GHU 005;KÓNYA;SFB 843 / WDA 625;€ 2 200;2021.09.10;;;; -   € ;   ;;;;;;;;;;;
;1;PEACH 1 LAYER;KOPFSALAT;GHU;ALDI/GHUBU/GHUSZ;;;;;;;;;;2021.09.07;LERIDA;GHU 005;KÓNYA;SFB 843 / WDA 625;€ 2 200;2021.09.10;;;; -   € ;   ;;;;;;;;;;;
;1;APRICOT LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.09.07;LERIDA;GHU 005;KÓNYA;SFB 843 / WDA 625;€ 2 200;2021.09.10;;;; -   € ;   ;;;;;;;;;;;
6;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2021.09.09;LERIDA;GHU 006;KÓNYA;RRJ 471 / WEW 305;€ 2 200;2021.09.13;-€ 2 500;;; -   € ;   ;;;;;;;;;;;
11;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2021.09.09;LERIDA;GHU 006;KÓNYA;RRJ 471 / WEW 305;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2021.09.09;LERIDA;GHU 006;KÓNYA;RRJ 471 / WEW 305;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
3;;SPAR HU BICSKE V/2989;AGESCO;AGESCO;SPAR HU BICSKE V/2989;MONDAY NIGHT;;;;;;;;;2021.09.09;LERIDA;GHU 006;KÓNYA;RRJ 471 / WEW 305;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
3;;SPAR HU ÜLLŐ V/2988;AGESCO;AGESCO;SPAR HU ÜLLŐ V/2988;MONDAY NIGHT;;;;;;;;;2021.09.09;LERIDA;GHU 006;KÓNYA;RRJ 471 / WEW 305;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
;1;APRICOT LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.09.09;LERIDA;GHU 006;KÓNYA;RRJ 471 / WEW 305;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
;1;NECTARIN 1 LAYER;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.09.09;LERIDA;GHU 006;KÓNYA;RRJ 471 / WEW 305;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
;1;PEACH 1 LAYER;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.09.09;LERIDA;GHU 006;KÓNYA;RRJ 471 / WEW 305;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
;1;CAPSICUM CAL. RED I;KOPFSALAT;GHU;ALDI;;;;;;;;;;2021.09.09;LERIDA;GHU 006;KÓNYA;RRJ 471 / WEW 305;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
;3;PEAR 9 KG;FRUBALMED;GHU;ALDI;;;€ 0,77;;KG;€ 0,00; € -   ;FRU157-175/AL21;1;2021.09.09;LERIDA;GHU 006;KÓNYA;RRJ 471 / WEW 305;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
2;;CAPSICUM CAL. RED II IFCO;INDASOL;GHU;ALDI;;;€ 0,95;;KG;;;IND001-21/318;;2021.09.09;ALMERIA;H009;CUDDY;SLB 766 / XZA 768;€ 3 000;2021.09.12;-€ 3 000;;; -   € ;   ;;;;;;;;;;;
9;;SPAR HU BICSKE 003;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 003;MONDAY NIGHT;;;;;;;;;2021.09.09;ALMERIA;H009;CUDDY;SLB 766 / XZA 768;€ 3 000;2021.09.12;;;; -   € ;   ;;;;;;;;;;;
12;;SPAR HU ÜLLŐ 004;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 004;MONDAY NIGHT;;;;;;;;;2021.09.09;ALMERIA;H009;CUDDY;SLB 766 / XZA 768;€ 3 000;2021.09.12;;;; -   € ;   ;;;;;;;;;;;
3;;TESCO HU 001;KOPFSALAT;KOPFSALAT;TESCO HU 001;SUNDAY ;;;;;;;;;2021.09.09;ALMERIA;H009;CUDDY;SLB 766 / XZA 768;€ 3 000;2021.09.12;;;; -   € ;   ;;;;;;;;;;;
5;;TESCO HU 002;KOPFSALAT;KOPFSALAT;TESCO HU 002;MONDAY;;;;;;;;;2021.09.09;ALMERIA;H009;CUDDY;SLB 766 / XZA 768;€ 3 000;2021.09.12;;;; -   € ;   ;;;;;;;;;;;
2;;TESCO HU 003;KOPFSALAT;KOPFSALAT;TESCO HU 003;TUESDAY;;;;;;;;;2021.09.09;ALMERIA;H009;CUDDY;SLB 766 / XZA 768;€ 3 000;2021.09.12;;;; -   € ;   ;;;;;;;;;;;
6;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2021.09.09;LERIDA;H010;KÓNYA;SFB 840 / WED 152;€ 2 200;2021.09.11;-€ 2 500;;; -   € ;   ;;;;;;;;;;;
10;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2021.09.09;LERIDA;H010;KÓNYA;SFB 840 / WED 152;€ 2 200;2021.09.11;;;; -   € ;   ;;;;;;;;;;;
3;;PEACH 7KG;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA;;€ 1,15;;KG;;;FRU155-174/AL21;;2021.09.09;LERIDA;H010;KÓNYA;SFB 840 / WED 152;€ 2 200;2021.09.11;;;; -   € ;   ;;;;;;;;;;;
4;;NECTARIN 7KG;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA;;€ 1,40;;KG;;;FRU155-174/AL21;;2021.09.09;LERIDA;H010;KÓNYA;SFB 840 / WED 152;€ 2 200;2021.09.11;;;; -   € ;   ;;;;;;;;;;;
;4;PEAR 9KG;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA;;€ 0,77;;KG;;;FRU155-174/AL21;;2021.09.09;LERIDA;H010;KÓNYA;SFB 840 / WED 152;€ 2 200;2021.09.11;;;; -   € ;   ;;;;;;;;;;;
;2;NECTARIN STD;FRUBALMED;GHU;ALDI/GHUBU/GHUSZ; THURSDAY UP LERIDA ;;€ 0,55;;KG;;;FRU155-174/AL21;;2021.09.09;LERIDA;H010;KÓNYA;SFB 840 / WED 152;€ 2 200;2021.09.11;;;; -   € ;   ;;;;;;;;;;;
;2;PEACH STD;FRUBALMED;GHU;ALDI/GHUBU/GHUSZ;THURSDAY UP LERIDA;;€ 0,57;;KG;;;FRU155-174/AL21;;2021.09.09;LERIDA;H010;KÓNYA;SFB 840 / WED 152;€ 2 200;2021.09.11;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR SLO 004;KOPFSALAT;KOPFSALAT;SPAR SLO 004;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.09;LERIDA;LOG005;HRT;SIF 270 / WEA 544;€ 2 150;2021.09.13;-€ 2 150;;; -   € ;   ;;;;;;;;;;;
;23;SPAR SLO;CASAS ROYES;CASAS ROYES;SPAR SLO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.09;LERIDA;LOG005;HRT;SIF 270 / WEA 544;€ 2 150;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
2;;SPAR SLO ;AGESCO;AGESCO;SPAR SLO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.09;LERIDA;LOG005;HRT;SIF 270 / WEA 544;€ 2 150;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
1;;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;SPAR SLO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.09;LERIDA;LOG005;HRT;SIF 270 / WEA 544;€ 2 150;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
3;;SPAR CRO 004;KOPFSALAT;KOPFSALAT;SPAR CRO 004;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.09;LERIDA;LOG006;KERMOR;MXZ 660 / XZS 117;€ 2 200;2021.09.13;-€ 2 200;;; -   € ;   ;;;;;;;;;;;
14;;SPAR CRO;CASAS ROYES;CASAS ROYES;SPAR CRO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.09;LERIDA;LOG006;KERMOR;MXZ 660 / XZS 117;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
3;;SPAR CRO;AGESCO;AGESCO;SPAR CRO;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2021.09.09;LERIDA;LOG006;KERMOR;MXZ 660 / XZS 117;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
;2;DG69 SLO;GRUPO NATURAL;GRUPO NATURAL;DG69 SLO;MONDAY MORNING;;;;;€ 0,00; € -   ;DG69;;2021.09.09;LERIDA;LOG006;KERMOR;MXZ 660 / XZS 117;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
4;;SPAR SLO;GRUPO NATURAL;GRUPO NATURAL;SPAR SLO;MONDAY MORNING;;;;;€ 32,00; € 120,00 ;DG69;;2021.09.09;LERIDA;LOG006;KERMOR;MXZ 660 / XZS 117;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
6;;DG69 SLO;DG69;DG69;DG69 SLO;SUNDAY ;;;;;€ 0,00; € -   ;DG69;;2021.09.09;LERIDA;LOG006;KERMOR;MXZ 660 / XZS 117;€ 2 200;2021.09.13;;;; -   € ;   ;;;;;;;;;;;
4;;TESCO 003/A;KOPFSALAT;KOPFSALAT;TESCO 003/A;SUNDAY;;;;;;;;;2021.09.10;BARCELONA;GHU 007;BVT;SSY 561 / WAN 720;€ 1 200;2021.09.12;-€ 1 200;;; -   € ;   ;;;;;;;;;;;
